Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
2882.0,349,8,285.0,33,2972,206.0,227,160,2714,Lodgepole Pine,1,12
2881.0,358,7,313.0,32,2942,210.0,227,156,2726,Lodgepole Pine,1,12
2882.0,14,6,342.0,33,2912,215.0,228,150,2739,Lodgepole Pine,1,12
2879.0,27,7,371.0,30,2882,218.0,225,144,2751,Lodgepole Pine,1,12
2878.0,16,8,400.0,29,2853,214.0,224,147,2764,Lodgepole Pine,1,12
2877.0,31,8,430.0,28,2823,218.0,222,140,2777,Lodgepole Pine,1,12
2874.0,50,8,459.0,25,2793,224.0,223,133,2791,Lodgepole Pine,1,12
2870.0,41,5,488.0,21,2763,221.0,228,143,2804,Lodgepole Pine,1,12
2870.0,56,5,518.0,21,2733,223.0,229,141,2818,Lodgepole Pine,1,12
2866.0,88,5,547.0,17,2703,228.0,231,137,2832,Lodgepole Pine,1,12
2864.0,118,6,571.0,63,2673,230.0,235,138,2847,Lodgepole Pine,1,12
2861.0,120,8,573.0,60,2643,234.0,234,131,2862,Lodgepole Pine,1,12
2857.0,138,6,577.0,56,2613,230.0,238,142,2876,Lodgepole Pine,1,12
2857.0,155,5,582.0,56,2583,226.0,240,149,2854,Lodgepole Pine,1,12
2855.0,152,6,579.0,82,2553,227.0,240,147,2831,Lodgepole Pine,1,12
2854.0,166,8,552.0,81,2523,227.0,243,149,2808,Lodgepole Pine,1,30
2853.0,158,11,524.0,80,2493,232.0,242,140,2785,Lodgepole Pine,1,30
2850.0,156,12,497.0,77,2463,234.0,241,136,2763,Lodgepole Pine,1,30
2848.0,160,13,470.0,75,2433,233.0,242,138,2741,Lodgepole Pine,1,30
2846.0,141,16,443.0,73,2403,241.0,234,118,2718,Lodgepole Pine,1,30
2838.0,126,17,417.0,65,2373,246.0,226,103,2696,Lodgepole Pine,1,30
2831.0,120,14,391.0,58,2343,243.0,227,110,2674,Lodgepole Pine,1,30
2825.0,111,14,366.0,52,2313,243.0,224,108,2652,Lodgepole Pine,1,12
2817.0,106,14,342.0,44,2283,243.0,222,104,2631,Lodgepole Pine,1,12
2810.0,108,13,319.0,37,2253,242.0,224,109,2609,Lodgepole Pine,1,12
2803.0,108,12,297.0,30,2223,240.0,226,114,2588,Lodgepole Pine,1,12
2797.0,106,9,277.0,24,2193,235.0,229,125,2567,Lodgepole Pine,1,12
2794.0,115,5,258.0,21,2163,229.0,235,140,2546,Lodgepole Pine,1,12
2793.0,144,4,242.0,20,2133,226.0,239,148,2525,Lodgepole Pine,1,12
2792.0,131,4,228.0,19,2103,227.0,237,145,2505,Lodgepole Pine,1,12
2790.0,108,2,218.0,17,2073,221.0,237,151,2484,Lodgepole Pine,1,12
2791.0,328,3,212.0,18,2044,212.0,236,162,2464,Lodgepole Pine,1,12
2791.0,23,6,210.0,18,2014,216.0,227,147,2444,Lodgepole Pine,1,12
2788.0,27,10,212.0,15,1984,216.0,219,138,2424,Lodgepole Pine,1,12
2786.0,26,13,218.0,13,1954,213.0,211,132,2405,Lodgepole Pine,1,12
2781.0,35,16,228.0,8,1924,217.0,204,118,2385,Lodgepole Pine,1,12
2776.0,40,14,242.0,3,1894,220.0,208,119,2366,Lodgepole Pine,1,12
2771.0,51,13,258.0,-1,1864,226.0,212,118,2347,Lodgepole Pine,1,12
2765.0,61,12,277.0,-7,1834,230.0,215,116,2329,Lodgepole Pine,1,12
2760.0,66,13,297.0,-12,1804,232.0,214,111,2310,Lodgepole Pine,1,12
2753.0,68,13,319.0,-19,1774,233.0,214,112,2292,Lodgepole Pine,1,12
2748.0,72,10,342.0,-24,1744,231.0,221,122,2274,Lodgepole Pine,1,12
2744.0,77,6,335.0,28,1714,228.0,228,134,2256,Lodgepole Pine,1,12
2742.0,82,5,306.0,26,1684,227.0,231,138,2239,Lodgepole Pine,1,12
2738.0,97,6,277.0,22,1654,229.0,232,137,2222,Lodgepole Pine,1,12
2735.0,135,5,247.0,19,1624,228.0,238,144,2205,Lodgepole Pine,1,12
2734.0,168,6,218.0,18,1595,225.0,242,152,2188,Lodgepole Pine,1,12
2735.0,152,6,190.0,19,1565,227.0,240,147,2172,Lodgepole Pine,1,12
2732.0,141,6,162.0,16,1535,229.0,238,143,2156,Lodgepole Pine,1,12
2730.0,163,6,134.0,14,1505,226.0,242,149,2140,Lodgepole Pine,1,12
2730.0,163,8,108.0,14,1475,228.0,242,147,2125,Lodgepole Pine,1,12
2729.0,149,10,85.0,13,1445,233.0,240,137,2110,Lodgepole Pine,1,12
2725.0,161,9,67.0,9,1415,230.0,242,144,2095,Lodgepole Pine,1,12
2726.0,162,10,60.0,10,1385,230.0,243,144,2081,Lodgepole Pine,1,12
2722.0,157,12,60.0,6,1355,233.0,241,137,2067,Lodgepole Pine,1,12
2720.0,171,11,67.0,4,1325,228.0,245,147,2053,Lodgepole Pine,1,12
2720.0,161,11,85.0,7,1296,232.0,243,141,2039,Lodgepole Pine,1,12
2716.0,148,12,108.0,3,1266,235.0,239,133,2026,Lodgepole Pine,1,12
2713.0,151,11,124.0,2,1236,234.0,240,135,2014,Lodgepole Pine,1,12
2710.0,144,13,134.0,0,1206,239.0,237,125,2001,Lodgepole Pine,1,30
2704.0,139,16,150.0,0,1176,243.0,233,114,1989,Lodgepole Pine,1,30
2698.0,139,16,150.0,1,1146,242.0,233,116,1978,Lodgepole Pine,1,30
2692.0,140,13,150.0,-4,1116,239.0,236,125,1967,Lodgepole Pine,1,30
2689.0,144,9,150.0,-2,1087,233.0,239,137,1956,Lodgepole Pine,1,30
2687.0,123,8,150.0,-1,1057,234.0,234,131,1945,Lodgepole Pine,1,30
2681.0,109,11,150.0,-7,1027,239.0,228,119,1935,Lodgepole Pine,1,30
2676.0,127,9,150.0,-10,997,236.0,234,128,1926,Lodgepole Pine,1,30
2674.0,161,10,150.0,-8,967,230.0,243,143,1917,Lodgepole Pine,1,30
2673.0,169,12,150.0,-6,938,229.0,245,145,1908,Lodgepole Pine,1,30
2672.0,173,14,150.0,-5,908,228.0,246,147,1900,Lodgepole Pine,1,30
2672.0,169,15,150.0,0,878,230.0,245,142,1892,Lodgepole Pine,1,30
2669.0,155,16,150.0,1,849,237.0,240,127,1885,Lodgepole Pine,1,30
2665.0,143,17,150.0,4,819,242.0,234,116,1878,Lodgepole Pine,1,30
2659.0,135,16,150.0,2,789,244.0,231,111,1871,Lodgepole Pine,1,30
2652.0,133,16,150.0,0,760,244.0,230,110,1865,Lodgepole Pine,1,30
2646.0,126,16,153.0,0,730,245.0,227,106,1860,Lodgepole Pine,1,30
2637.0,118,16,162.0,0,700,246.0,224,103,1854,Lodgepole Pine,1,30
2629.0,127,15,175.0,1,671,243.0,229,111,1850,Lodgepole Pine,1,30
2624.0,150,14,192.0,6,641,237.0,239,129,1846,Lodgepole Pine,1,30
2623.0,160,14,201.0,56,612,234.0,242,135,1842,Lodgepole Pine,1,30
2620.0,157,15,190.0,53,582,236.0,241,131,1839,Lodgepole Pine,1,30
2617.0,157,16,175.0,50,553,236.0,241,131,1836,Lodgepole Pine,1,30
2614.0,150,16,162.0,47,524,239.0,238,124,1834,Lodgepole Pine,1,30
2609.0,132,17,153.0,51,495,245.0,228,105,1832,Lodgepole Pine,1,30
2600.0,117,23,150.0,46,466,252.0,212,75,1831,Lodgepole Pine,1,30
2586.0,113,26,124.0,32,437,254.0,203,64,1830,Lodgepole Pine,1,30
2572.0,117,23,95.0,21,408,252.0,211,73,1830,Lodgepole Pine,1,30
2562.0,124,18,67.0,11,379,247.0,225,99,1830,Lodgepole Pine,1,30
2555.0,133,13,42.0,4,351,240.0,234,121,1831,Lodgepole Pine,1,30
2551.0,135,11,30.0,0,323,237.0,236,128,1832,Lodgepole Pine,1,30
2547.0,123,12,30.0,6,295,240.0,231,120,1834,Lodgepole Pine,1,30
2541.0,119,8,0.0,0,268,235.0,233,129,1836,Lodgepole Pine,1,30
2540.0,45,2,0.0,0,242,220.0,234,151,1834,Lodgepole Pine,1,30
2540.0,346,10,0.0,0,216,201.0,225,162,1804,Lodgepole Pine,1,16
2543.0,348,16,0.0,0,192,189.0,213,161,1774,Lodgepole Pine,1,16
2545.0,355,18,0.0,0,170,188.0,206,153,1744,Lodgepole Pine,1,16
2545.0,349,18,30.0,10,150,184.0,207,160,1714,Lodgepole Pine,1,29
2548.0,330,19,42.0,13,134,172.0,214,180,1684,Lodgepole Pine,1,29
3077.0,58,17,90.0,36,3055,230.0,203,100,5447,Spruce/Fir,1,29
3071.0,46,17,60.0,31,3085,223.0,201,107,5420,Spruce/Fir,1,29
3065.0,37,18,30.0,17,3115,216.0,198,111,5394,Spruce/Fir,1,29
3059.0,25,18,0.0,0,3144,208.0,197,120,5367,Spruce/Fir,1,29
3056.0,12,18,30.0,8,3174,198.0,200,135,5340,Spruce/Fir,1,29
3055.0,358,19,60.0,15,3204,188.0,203,149,5314,Spruce/Fir,1,29
3057.0,351,20,85.0,-11,3234,180.0,202,157,5287,Lodgepole Pine,1,29
3059.0,352,22,108.0,-9,3263,175.0,195,154,5261,Lodgepole Pine,1,29
3061.0,351,26,134.0,-7,3293,169.5,186,153,5234,Lodgepole Pine,1,29
3064.0,353,27,162.0,-4,3323,169.5,186,148,5208,Lodgepole Pine,1,29
3066.0,358,27,190.0,-2,3353,169.5,186,139,5181,Lodgepole Pine,1,29
3065.0,1,26,216.0,35,3383,175.0,186,137,5155,Lodgepole Pine,1,29
3064.0,3,21,228.0,37,3412,186.0,194,141,5129,Lodgepole Pine,1,29
3063.0,357,17,242.0,39,3442,192.0,208,152,5102,Lodgepole Pine,1,29
3064.0,343,13,258.0,39,3472,192.0,219,165,5076,Lodgepole Pine,1,29
3066.0,340,11,277.0,46,3502,197.0,224,166,5050,Lodgepole Pine,1,29
3068.0,3,8,285.0,52,3532,209.0,225,153,5024,Lodgepole Pine,1,29
3066.0,40,7,295.0,48,3561,221.0,224,138,4997,Lodgepole Pine,1,29
3063.0,57,8,309.0,50,3591,226.0,223,131,4971,Lodgepole Pine,1,29
3059.0,67,10,323.0,45,3621,230.0,221,123,4945,Lodgepole Pine,1,29
3054.0,74,12,335.0,45,3651,235.0,217,112,4919,Lodgepole Pine,1,29
3047.0,76,15,350.0,43,3681,237.0,212,102,4893,Lodgepole Pine,1,29
3039.0,73,15,366.0,39,3711,236.0,211,103,4867,Lodgepole Pine,1,29
3031.0,69,16,379.0,30,3740,235.0,206,98,4842,Lodgepole Pine,1,29
3021.0,66,19,390.0,25,3770,235.0,198,87,4816,Lodgepole Pine,1,29
3011.0,64,20,402.0,18,3800,234.0,195,84,4790,Lodgepole Pine,1,29
3001.0,57,16,417.0,8,3830,229.0,203,102,4764,Lodgepole Pine,1,29
2995.0,29,11,430.0,6,3860,216.0,216,134,4739,Lodgepole Pine,1,29
2995.0,41,15,443.0,5,3890,221.0,206,117,4713,Lodgepole Pine,1,29
2985.0,45,17,458.0,1,3919,222.0,201,107,4687,Lodgepole Pine,1,29
2982.0,4,13,474.0,1,3949,202.0,214,148,4662,Lodgepole Pine,1,29
2985.0,344,16,492.0,7,3979,186.0,213,165,4636,Lodgepole Pine,1,29
2988.0,358,18,511.0,9,4009,190.0,205,150,4611,Lodgepole Pine,1,29
2985.0,9,19,531.0,11,4039,195.0,200,138,4586,Lodgepole Pine,1,29
2985.0,358,18,551.0,17,4069,190.0,205,150,4560,Lodgepole Pine,1,29
2988.0,5,17,566.0,20,4099,195.0,204,144,4535,Lodgepole Pine,1,29
2982.0,15,17,582.0,20,4128,202.0,201,133,4510,Lodgepole Pine,1,29
2982.0,350,15,600.0,23,4158,191.0,213,159,4485,Lodgepole Pine,1,29
2988.0,356,12,618.0,33,4188,201.0,219,155,4460,Lodgepole Pine,1,29
2985.0,43,12,638.0,30,4218,222.0,213,124,4435,Lodgepole Pine,1,29
2978.0,49,15,658.0,26,4248,225.0,206,111,4410,Lodgepole Pine,1,29
2972.0,45,19,641.0,36,4278,221.0,195,100,4385,Lodgepole Pine,1,29
2962.0,38,18,612.0,30,4308,217.0,197,109,4360,Lodgepole Pine,1,29
2959.0,33,16,582.0,46,4338,215.0,205,121,4335,Lodgepole Pine,1,29
2952.0,15,13,553.0,39,4367,208.0,213,141,4311,Lodgepole Pine,1,29
2955.0,353,11,524.0,42,4397,201.0,221,158,4286,Lodgepole Pine,1,29
2955.0,32,10,495.0,42,4427,218.0,218,134,4262,Lodgepole Pine,1,29
2949.0,54,13,466.0,36,4457,227.0,211,114,4237,Lodgepole Pine,1,29
2942.0,45,9,437.0,29,4487,223.0,220,132,4213,Lodgepole Pine,1,29
2942.0,45,5,408.0,29,4517,222.0,228,142,4189,Lodgepole Pine,1,29
2939.0,60,8,379.0,26,4547,226.0,224,132,4164,Lodgepole Pine,1,29
2936.0,55,11,351.0,23,4577,227.0,216,121,4140,Lodgepole Pine,1,29
2929.0,33,12,323.0,16,4607,218.0,214,131,4116,Lodgepole Pine,1,23
2929.0,5,10,295.0,16,4636,207.0,220,150,4092,Lodgepole Pine,1,23
2929.0,30,9,268.0,16,4666,218.0,220,138,4068,Lodgepole Pine,1,23
2926.0,58,10,242.0,13,4696,228.0,218,123,4044,Lodgepole Pine,1,23
2922.0,55,8,216.0,9,4726,225.0,223,132,4020,Lodgepole Pine,1,23
2919.0,45,5,190.0,6,4756,221.0,229,143,3997,Spruce/Fir,1,23
2916.0,342,2,162.0,3,4786,214.0,235,159,3973,Spruce/Fir,1,23
2919.0,288,2,134.0,13,4816,213.0,239,164,3950,Spruce/Fir,1,23
2919.0,117,3,108.0,13,4846,225.0,236,146,3926,Spruce/Fir,1,23
2913.0,250,10,210.0,4,5552,199.0,247,186,3334,Lodgepole Pine,1,23
2919.0,240,10,212.0,10,5578,201.0,249,185,3314,Lodgepole Pine,1,23
2922.0,225,10,218.0,13,5603,207.0,250,179,3294,Lodgepole Pine,1,23
2929.0,234,10,228.0,20,5629,203.0,249,183,3274,Lodgepole Pine,1,23
2936.0,251,11,242.0,27,5654,196.0,248,189,3254,Lodgepole Pine,1,29
2942.0,245,7,258.0,33,5680,206.0,246,177,3234,Lodgepole Pine,1,29
2939.0,247,5,277.0,30,5706,209.0,244,173,3215,Lodgepole Pine,1,29
2945.0,260,12,297.0,39,5731,191.0,246,194,3196,Lodgepole Pine,1,29
2952.0,240,10,319.0,46,5757,201.0,249,186,3177,Lodgepole Pine,1,29
2955.0,231,12,342.0,49,5783,201.0,251,186,3158,Lodgepole Pine,1,29
2962.0,233,10,366.0,56,5809,204.0,249,182,3139,Lodgepole Pine,1,29
2962.0,233,7,391.0,56,5835,208.0,247,176,3121,Lodgepole Pine,1,29
2968.0,247,12,417.0,62,5861,195.0,249,191,3102,Lodgepole Pine,1,29
2975.0,243,11,443.0,66,5887,199.0,249,187,3084,Lodgepole Pine,1,29
2978.0,243,11,470.0,69,5882,199.0,249,187,3066,Lodgepole Pine,1,29
2985.0,244,7,492.0,76,5852,206.0,246,178,3048,Lodgepole Pine,1,29
2985.0,239,4,511.0,76,5822,212.0,243,169,3031,Lodgepole Pine,1,29
2988.0,234,6,531.0,79,5792,210.0,246,173,3013,Lodgepole Pine,1,29
2991.0,244,8,552.0,82,5762,204.0,247,181,2996,Lodgepole Pine,1,30
2995.0,244,8,573.0,86,5732,204.0,247,181,2979,Lodgepole Pine,1,30
2998.0,216,6,595.0,89,5702,214.0,246,168,2962,Lodgepole Pine,1,30
3001.0,207,6,618.0,92,5672,216.0,246,166,2946,Lodgepole Pine,1,30
3001.0,217,7,642.0,92,5642,212.0,247,171,2929,Lodgepole Pine,1,30
3004.0,197,5,666.0,95,5612,219.0,244,161,2913,Lodgepole Pine,1,30
3001.0,135,3,659.0,84,5582,225.0,238,148,2897,Lodgepole Pine,1,30
3001.0,113,5,633.0,84,5552,230.0,234,138,2881,Lodgepole Pine,1,30
2998.0,117,6,607.0,81,5522,231.0,234,136,2866,Lodgepole Pine,1,30
2995.0,131,4,582.0,78,5492,227.0,237,145,2850,Lodgepole Pine,1,30
2991.0,122,6,558.0,74,5462,230.0,235,138,2835,Lodgepole Pine,1,30
2988.0,162,5,534.0,71,5432,225.0,241,150,2821,Lodgepole Pine,1,30
2991.0,165,7,511.0,74,5402,226.0,242,150,2806,Lodgepole Pine,1,30
2988.0,120,8,488.0,71,5372,234.0,234,132,2792,Lodgepole Pine,1,30
2985.0,88,7,467.0,68,5342,231.0,228,129,2778,Lodgepole Pine,1,30
2982.0,68,5,446.0,65,5312,225.0,230,139,2764,Lodgepole Pine,1,30
2982.0,75,7,426.0,65,5282,228.0,228,133,2750,Lodgepole Pine,1,30
2975.0,80,12,408.0,58,5252,236.0,218,111,2737,Lodgepole Pine,1,30
2968.0,81,11,391.0,51,5222,235.0,221,117,2724,Lodgepole Pine,1,30
2962.0,93,12,376.0,41,5192,239.0,222,111,2711,Lodgepole Pine,1,30
2953.0,98,16,362.0,32,5162,245.0,215,94,2699,Lodgepole Pine,1,22
2944.0,103,14,351.0,23,5132,243.0,221,103,2687,Lodgepole Pine,1,22
2937.0,116,9,342.0,16,5102,236.0,231,126,2675,Lodgepole Pine,1,22
2935.0,144,6,324.0,20,5072,229.0,239,143,2663,Lodgepole Pine,1,22
2935.0,170,7,309.0,18,5042,225.0,243,152,2652,Lodgepole Pine,1,22
2936.0,180,7,295.0,19,5012,223.0,245,156,2641,Lodgepole Pine,1,22
2937.0,176,7,277.0,20,4982,224.0,244,154,2630,Lodgepole Pine,1,22
2935.0,158,8,258.0,18,4952,229.0,242,146,2619,Lodgepole Pine,1,22
2932.0,153,7,242.0,15,4922,229.0,241,144,2609,Lodgepole Pine,1,22
2931.0,189,6,228.0,15,4892,221.0,245,159,2599,Lodgepole Pine,1,22
2933.0,162,7,218.0,17,4862,227.0,242,148,2590,Lodgepole Pine,1,22
2929.0,127,10,212.0,13,4832,237.0,234,127,2581,Lodgepole Pine,1,22
2924.0,147,7,201.0,3,4802,229.0,239,143,2572,Lodgepole Pine,1,22
2911.0,315,5,0.0,0,4413,206.0,236,168,2486,Lodgepole Pine,1,29
2912.0,319,10,30.0,3,4383,194.0,231,177,2482,Lodgepole Pine,1,29
2918.0,317,12,60.0,7,4353,187.0,229,182,2478,Lodgepole Pine,1,29
2922.0,318,13,90.0,9,4323,185.0,228,183,2475,Lodgepole Pine,1,29
2928.0,313,16,120.0,15,4293,176.0,227,190,2472,Lodgepole Pine,1,29
2935.0,314,17,150.0,27,4263,172.0,224,191,2469,Lodgepole Pine,1,29
2941.0,319,17,180.0,33,4233,175.0,222,187,2467,Lodgepole Pine,1,30
2946.0,318,18,210.0,41,4203,170.0,221,189,2465,Lodgepole Pine,1,30
2954.0,314,19,234.0,51,4173,169.5,221,194,2463,Lodgepole Pine,1,30
2961.0,319,15,258.0,60,4143,179.0,225,185,2462,Lodgepole Pine,1,30
2964.0,321,12,283.0,68,4113,189.0,228,179,2461,Lodgepole Pine,1,30
2969.0,323,12,295.0,73,4083,190.0,228,177,2460,Lodgepole Pine,1,30
2972.0,327,11,309.0,78,4053,192.0,227,174,2460,Lodgepole Pine,1,30
2976.0,326,9,323.0,82,4023,199.0,231,171,2460,Lodgepole Pine,1,30
2978.0,10,4,335.0,90,3993,215.0,231,153,2461,Lodgepole Pine,1,30
2975.0,31,4,350.0,88,3963,219.0,230,148,2462,Lodgepole Pine,1,30
2974.0,48,7,362.0,84,3933,223.0,225,137,2463,Lodgepole Pine,1,29
2968.0,50,8,376.0,81,3903,224.0,223,133,2465,Lodgepole Pine,1,29
2968.0,29,6,390.0,85,3873,218.0,226,144,2467,Lodgepole Pine,1,29
2965.0,40,7,402.0,83,3843,221.0,224,139,2469,Lodgepole Pine,1,29
2963.0,43,8,417.0,82,3813,222.0,223,136,2472,Lodgepole Pine,1,29
2960.0,52,11,433.0,81,3783,226.0,216,123,2475,Lodgepole Pine,1,29
2954.0,55,13,418.0,117,3753,228.0,211,114,2478,Lodgepole Pine,1,29
2949.0,57,14,390.0,117,3723,229.0,209,110,2482,Lodgepole Pine,1,29
2942.0,59,16,362.0,117,3693,231.0,205,102,2486,Lodgepole Pine,1,30
2935.0,61,18,335.0,117,3663,232.0,201,95,2491,Lodgepole Pine,1,30
2925.0,57,19,306.0,117,3633,230.0,197,94,2496,Lodgepole Pine,1,29
2917.0,50,20,277.0,116,3603,224.0,192,93,2501,Lodgepole Pine,1,29
2908.0,49,23,247.0,103,3573,222.0,186,84,2506,Lodgepole Pine,1,29
2887.0,51,26,190.0,74,3513,222.0,186,71,2519,Lodgepole Pine,1,29
2875.0,50,26,162.0,62,3483,221.0,186,72,2525,Lodgepole Pine,1,29
2864.0,48,25,134.0,48,3453,220.0,186,78,2532,Spruce/Fir,1,29
2854.0,45,23,108.0,34,3423,219.0,186,88,2539,Spruce/Fir,1,23
2846.0,40,20,85.0,22,3393,217.0,191,100,2547,Spruce/Fir,1,23
2840.0,28,17,60.0,16,3363,211.0,201,121,2555,Spruce/Fir,1,23
2837.0,17,15,30.0,9,3333,206.0,207,135,2563,Spruce/Fir,1,23
2835.0,8,14,0.0,0,3303,202.0,210,143,2572,Spruce/Fir,1,23
2835.0,353,13,0.0,0,3273,196.0,216,157,2581,Spruce/Fir,1,23
2837.0,339,12,30.0,2,3243,193.0,222,168,2590,Spruce/Fir,1,23
2840.0,325,11,60.0,5,3214,192.0,228,175,2599,Spruce/Fir,1,23
2844.0,310,11,85.0,-4,3184,191.0,233,182,2609,Spruce/Fir,1,12
2849.0,294,12,108.0,0,3154,186.0,237,191,2619,Lodgepole Pine,1,12
2856.0,286,15,134.0,7,3124,178.0,239,200,2630,Lodgepole Pine,1,12
2865.0,285,19,162.0,16,3094,169.5,236,210,2641,Lodgepole Pine,1,12
2877.0,295,16,190.0,28,3064,172.0,234,201,2652,Lodgepole Pine,1,12
2881.0,315,10,218.0,32,3034,193.0,232,178,2663,Lodgepole Pine,1,12
2884.0,321,7,247.0,35,3004,203.0,234,170,2675,Lodgepole Pine,1,12
2885.0,344,4,277.0,36,2974,211.0,233,160,2687,Lodgepole Pine,1,12
2885.0,16,3,306.0,36,2944,217.0,232,153,2699,Lodgepole Pine,1,12
2884.0,28,4,335.0,35,2914,218.0,232,150,2711,Lodgepole Pine,1,12
2883.0,22,4,365.0,34,2884,217.0,230,150,2724,Lodgepole Pine,1,12
2883.0,20,5,395.0,34,2854,217.0,229,150,2737,Lodgepole Pine,1,12
2882.0,56,7,424.0,33,2824,225.0,226,135,2750,Lodgepole Pine,1,12
2876.0,65,8,454.0,27,2794,228.0,224,130,2764,Lodgepole Pine,1,12
2874.0,60,5,484.0,25,2764,224.0,229,140,2778,Lodgepole Pine,1,12
2872.0,79,6,514.0,23,2734,228.0,229,135,2792,Lodgepole Pine,1,12
2867.0,88,7,540.0,66,2704,231.0,228,129,2806,Lodgepole Pine,1,12
2863.0,98,7,541.0,62,2674,232.0,230,130,2821,Lodgepole Pine,1,12
2859.0,107,8,543.0,58,2644,234.0,231,129,2835,Lodgepole Pine,1,12
2855.0,126,6,547.0,54,2614,231.0,236,137,2850,Lodgepole Pine,1,12
2854.0,154,6,553.0,53,2584,227.0,241,147,2866,Lodgepole Pine,1,12
2853.0,152,7,560.0,52,2554,229.0,240,144,2850,Lodgepole Pine,1,12
2850.0,145,9,541.0,77,2524,233.0,239,137,2828,Lodgepole Pine,1,30
2847.0,150,12,513.0,74,2495,235.0,240,133,2805,Lodgepole Pine,1,30
2844.0,155,13,485.0,71,2465,235.0,241,135,2783,Lodgepole Pine,1,30
2841.0,154,14,457.0,68,2435,236.0,240,131,2761,Lodgepole Pine,1,30
2837.0,146,16,430.0,64,2405,240.0,236,120,2739,Lodgepole Pine,1,30
2831.0,137,15,402.0,58,2375,242.0,233,115,2717,Lodgepole Pine,1,30
2826.0,132,13,376.0,53,2345,241.0,233,120,2695,Lodgepole Pine,1,30
2821.0,120,13,350.0,48,2315,241.0,229,115,2673,Lodgepole Pine,1,30
2814.0,107,13,324.0,41,2285,241.0,224,110,2652,Lodgepole Pine,1,12
2807.0,97,12,300.0,34,2255,239.0,223,112,2630,Lodgepole Pine,1,12
2801.0,90,10,277.0,28,2225,236.0,224,118,2609,Lodgepole Pine,1,12
2797.0,86,8,255.0,24,2195,232.0,227,129,2588,Lodgepole Pine,1,12
2794.0,96,6,234.0,21,2165,231.0,231,133,2568,Lodgepole Pine,1,12
2790.0,125,4,216.0,17,2135,226.0,237,145,2547,Lodgepole Pine,1,12
2790.0,135,2,201.0,17,2105,223.0,238,151,2527,Lodgepole Pine,1,12
2788.0,225,1,190.0,15,2075,218.0,239,158,2506,Lodgepole Pine,1,12
2791.0,290,6,182.0,18,2046,204.0,239,174,2486,Lodgepole Pine,1,12
2794.0,345,7,180.0,21,2016,207.0,230,161,2467,Lodgepole Pine,1,12
2792.0,0,12,182.0,19,1986,203.0,218,152,2447,Lodgepole Pine,1,12
2793.0,5,17,190.0,20,1956,196.0,205,143,2428,Lodgepole Pine,1,12
2790.0,26,21,201.0,17,1926,205.0,189,113,2408,Lodgepole Pine,1,12
2783.0,34,21,216.0,10,1896,211.0,189,105,2389,Lodgepole Pine,1,12
2777.0,36,20,234.0,4,1866,215.0,193,106,2371,Lodgepole Pine,1,12
2770.0,41,19,255.0,-2,1836,219.0,196,105,2352,Lodgepole Pine,1,12
2764.0,46,17,277.0,-8,1806,223.0,200,105,2334,Lodgepole Pine,1,12
2757.0,53,17,300.0,-15,1776,227.0,203,104,2316,Lodgepole Pine,1,12
2750.0,60,14,324.0,-17,1746,230.0,210,109,2298,Lodgepole Pine,1,12
2744.0,67,9,331.0,28,1717,229.0,222,125,2281,Lodgepole Pine,1,12
2742.0,73,6,301.0,26,1687,227.0,229,136,2264,Lodgepole Pine,1,12
2739.0,78,7,272.0,23,1657,229.0,228,132,2247,Lodgepole Pine,1,12
2735.0,81,6,242.0,19,1627,228.0,230,136,2230,Lodgepole Pine,1,12
2732.0,105,3,212.0,16,1597,224.0,236,147,2214,Lodgepole Pine,1,12
2732.0,135,4,182.0,16,1567,226.0,238,146,2197,Lodgepole Pine,1,12
2730.0,132,6,153.0,14,1537,230.0,237,140,2182,Lodgepole Pine,1,12
2728.0,145,6,124.0,12,1507,228.0,239,144,2166,Lodgepole Pine,1,12
2726.0,148,8,95.0,10,1478,231.0,240,141,2151,Lodgepole Pine,1,12
2723.0,144,10,67.0,7,1448,235.0,238,133,2136,Lodgepole Pine,1,12
2720.0,161,10,42.0,4,1418,230.0,243,143,2121,Lodgepole Pine,1,12
2719.0,159,10,30.0,3,1388,231.0,242,142,2107,Lodgepole Pine,1,12
2715.0,152,9,30.0,0,1358,232.0,240,140,2093,Lodgepole Pine,1,12
2714.0,163,8,42.0,1,1328,228.0,242,147,2080,Lodgepole Pine,1,12
2713.0,154,10,67.0,0,1299,232.0,241,139,2066,Lodgepole Pine,1,12
2711.0,152,11,85.0,0,1269,234.0,240,136,2053,Lodgepole Pine,1,12
2708.0,150,10,95.0,-2,1239,233.0,240,137,2041,Lodgepole Pine,1,12
2705.0,132,12,108.0,0,1209,239.0,234,122,2029,Lodgepole Pine,1,30
2698.0,125,13,120.0,1,1180,242.0,230,114,2017,Lodgepole Pine,1,30
2693.0,127,9,120.0,-3,1150,236.0,234,129,2006,Lodgepole Pine,1,30
2690.0,110,6,120.0,-1,1120,231.0,233,135,1994,Lodgepole Pine,1,12
2687.0,104,4,120.0,-1,1090,226.0,234,143,1984,Lodgepole Pine,1,12
2687.0,90,5,120.0,-1,1061,227.0,232,139,1974,Lodgepole Pine,1,12
